#Gene-ID,Chr,Strand,Start,End,Count,Length,RPKM,#-exons,#-expr-exons(>10 reads),Transcripts
SYNPCC7002_A0061,Synechococcus_chromo_NC_010475,-,66337,67056,492,719,66.52,1,1,SYNPCC7002_A0061
SYNPCC7002_A0062,Synechococcus_chromo_NC_010475,+,67095,67652,236,557,41.19,1,1,SYNPCC7002_A0062
SYNPCC7002_A0063,Synechococcus_chromo_NC_010475,+,67696,70698,849,3002,27.49,1,1,SYNPCC7002_A0063
SYNPCC7002_A0064,Synechococcus_chromo_NC_010475,+,70861,72312,981,1451,65.72,1,1,SYNPCC7002_A0064
SYNPCC7002_A0065,Synechococcus_chromo_NC_010475,-,72394,72648,124,254,47.45,1,1,SYNPCC7002_A0065
SYNPCC7002_A0066,Synechococcus_chromo_NC_010475,+,72686,74116,691,1430,46.97,1,1,SYNPCC7002_A0066
SYNPCC7002_A0067,Synechococcus_chromo_NC_010475,+,74161,74340,183,179,99.38,1,1,SYNPCC7002_A0067
SYNPCC7002_A0068,Synechococcus_chromo_NC_010475,-,74343,75515,272,1172,22.56,1,1,SYNPCC7002_A0068
SYNPCC7002_A0069,Synechococcus_chromo_NC_010475,-,75522,76319,170,797,20.73,1,1,SYNPCC7002_A0069
SYNPCC7002_A0070,Synechococcus_chromo_NC_010475,-,76369,76836,104,467,21.65,1,1,SYNPCC7002_A0070
SYNPCC7002_A0071,Synechococcus_chromo_NC_010475,-,76972,77229,101,257,38.2,1,1,SYNPCC7002_A0071
SYNPCC7002_A0072,Synechococcus_chromo_NC_010475,-,77289,78125,248,836,28.84,1,1,SYNPCC7002_A0072
SYNPCC7002_A0073,Synechococcus_chromo_NC_010475,-,78306,79598,1054,1292,79.3,1,1,SYNPCC7002_A0073
SYNPCC7002_A0074,Synechococcus_chromo_NC_010475,+,79979,80374,306,395,75.3,1,1,SYNPCC7002_A0074
SYNPCC7002_A0075,Synechococcus_chromo_NC_010475,+,80380,81978,1291,1598,78.53,1,1,SYNPCC7002_A0075
SYNPCC7002_A0076,Synechococcus_chromo_NC_010475,+,82165,82413,526,248,206.17,1,1,SYNPCC7002_A0076
SYNPCC7002_A0077,Synechococcus_chromo_NC_010475,+,82481,82723,551,242,221.32,1,1,SYNPCC7002_A0077
SYNPCC7002_A0078,Synechococcus_chromo_NC_010475,-,82844,83233,1881,389,470.04,1,1,SYNPCC7002_A0078
SYNPCC7002_A0079,Synechococcus_chromo_NC_010475,-,83336,83683,737,347,206.46,1,1,SYNPCC7002_A0079
SYNPCC7002_A0080,Synechococcus_chromo_NC_010475,-,83787,84586,150,799,18.25,1,1,SYNPCC7002_A0080
SYNPCC7002_A0081,Synechococcus_chromo_NC_010475,-,84600,84794,261,194,130.78,1,1,SYNPCC7002_A0081
SYNPCC7002_A0082,Synechococcus_chromo_NC_010475,-,84870,85562,1118,692,157.05,1,1,SYNPCC7002_A0082
SYNPCC7002_A0083,Synechococcus_chromo_NC_010475,-,85586,86875,1542,1289,116.29,1,1,SYNPCC7002_A0083
SYNPCC7002_A0084,Synechococcus_chromo_NC_010475,+,86991,87764,96,773,12.07,1,1,SYNPCC7002_A0084
SYNPCC7002_A0085,Synechococcus_chromo_NC_010475,+,87845,88510,64,665,9.36,1,1,SYNPCC7002_A0085
SYNPCC7002_A0086,Synechococcus_chromo_NC_010475,-,88528,89505,180,977,17.91,1,1,SYNPCC7002_A0086
SYNPCC7002_A0087,Synechococcus_chromo_NC_010475,+,89652,90917,286,1265,21.98,1,1,SYNPCC7002_A0087
SYNPCC7002_A0088,Synechococcus_chromo_NC_010475,+,90933,91235,57,302,18.35,1,1,SYNPCC7002_A0088
SYNPCC7002_A0089,Synechococcus_chromo_NC_010475,+,91267,91764,500,497,97.79,1,1,SYNPCC7002_A0089
SYNPCC7002_A0090,Synechococcus_chromo_NC_010475,+,91804,92343,373,539,67.27,1,1,SYNPCC7002_A0090
SYNPCC7002_A0091,Synechococcus_chromo_NC_010475,-,92387,93304,721,917,76.43,1,1,SYNPCC7002_A0091
SYNPCC7002_A0092,Synechococcus_chromo_NC_010475,-,93327,94130,552,803,66.82,1,1,SYNPCC7002_A0092
SYNPCC7002_A0093,Synechococcus_chromo_NC_010475,-,94161,94553,891,392,220.95,1,1,SYNPCC7002_A0093
SYNPCC7002_A0094,Synechococcus_chromo_NC_010475,-,94538,95278,403,740,52.94,1,1,SYNPCC7002_A0094
SYNPCC7002_A0095,Synechococcus_chromo_NC_010475,+,95582,96871,9101,1289,686.32,1,1,SYNPCC7002_A0095
SYNPCC7002_A0096,Synechococcus_chromo_NC_010475,-,96991,97545,110,554,19.3,1,1,SYNPCC7002_A0096
SYNPCC7002_A0097,Synechococcus_chromo_NC_010475,+,98194,99582,2344,1388,164.16,1,1,SYNPCC7002_A0097
SYNPCC7002_A0098,Synechococcus_chromo_NC_010475,+,99746,100627,908,881,100.19,1,1,SYNPCC7002_A0098
SYNPCC7002_A0099,Synechococcus_chromo_NC_010475,+,100643,101380,358,737,47.22,1,1,SYNPCC7002_A0099
SYNPCC7002_A0100,Synechococcus_chromo_NC_010475,+,101517,101590,89329,73,118949.62,1,1,SYNPCC7002_A0100
SYNPCC7002_A0101,Synechococcus_chromo_NC_010475,+,101724,103730,2413,2006,116.93,1,1,SYNPCC7002_A0101
SYNPCC7002_A0102,Synechococcus_chromo_NC_010475,-,103727,103864,79,137,56.05,1,1,SYNPCC7002_A0102
SYNPCC7002_A0103,Synechococcus_chromo_NC_010475,-,103895,104227,500,332,146.39,1,1,SYNPCC7002_A0103
SYNPCC7002_A0104,Synechococcus_chromo_NC_010475,-,104356,105300,1039,944,106.99,1,1,SYNPCC7002_A0104
SYNPCC7002_A0105,Synechococcus_chromo_NC_010475,-,105340,106806,1497,1466,99.26,1,1,SYNPCC7002_A0105
SYNPCC7002_A0106,Synechococcus_chromo_NC_010475,+,107108,108124,8199,1016,784.44,1,1,SYNPCC7002_A0106
SYNPCC7002_A0107,Synechococcus_chromo_NC_010475,-,108257,108601,242,344,68.38,1,1,SYNPCC7002_A0107
SYNPCC7002_A0108,Synechococcus_chromo_NC_010475,-,108852,109724,289,872,32.22,1,1,SYNPCC7002_A0108
SYNPCC7002_A0109,Synechococcus_chromo_NC_010475,+,109795,110373,279,578,46.92,1,1,SYNPCC7002_A0109
SYNPCC7002_A0110,Synechococcus_chromo_NC_010475,+,110430,111740,2978,1310,220.98,1,1,SYNPCC7002_A0110
SYNPCC7002_A0111,Synechococcus_chromo_NC_010475,+,111795,111911,10,116,8.38,1,0,SYNPCC7002_A0111
SYNPCC7002_A0112,Synechococcus_chromo_NC_010475,-,111950,112462,13265,512,2518.43,1,1,SYNPCC7002_A0112
SYNPCC7002_A0113,Synechococcus_chromo_NC_010475,-,112709,113413,49,704,6.77,1,1,SYNPCC7002_A0113
SYNPCC7002_A0114,Synechococcus_chromo_NC_010475,+,113548,114129,311,581,52.03,1,1,SYNPCC7002_A0114
SYNPCC7002_A0115,Synechococcus_chromo_NC_010475,+,114276,116504,3488,2228,152.18,1,1,SYNPCC7002_A0115
SYNPCC7002_A0116,Synechococcus_chromo_NC_010475,-,116526,117704,108,1178,8.91,1,1,SYNPCC7002_A0116
SYNPCC7002_A0117,Synechococcus_chromo_NC_010475,+,118054,118548,1394,494,274.3,1,1,SYNPCC7002_A0117
SYNPCC7002_A0118,Synechococcus_chromo_NC_010475,-,118649,119449,258,800,31.35,1,1,SYNPCC7002_A0118
SYNPCC7002_A0119,Synechococcus_chromo_NC_010475,+,119567,119926,564,359,152.71,1,1,SYNPCC7002_A0119
SYNPCC7002_A0120,Synechococcus_chromo_NC_010475,-,120060,121814,966,1754,53.54,1,1,SYNPCC7002_A0120
SYNPCC7002_A0121,Synechococcus_chromo_NC_010475,-,121880,123379,886,1499,57.45,1,1,SYNPCC7002_A0121
SYNPCC7002_A0122,Synechococcus_chromo_NC_010475,-,123484,124035,238,551,41.99,1,1,SYNPCC7002_A0122
SYNPCC7002_A0123,Synechococcus_chromo_NC_010475,+,124239,125600,1264,1361,90.28,1,1,SYNPCC7002_A0123
SYNPCC7002_A0124,Synechococcus_chromo_NC_010475,+,125648,126877,296,1229,23.41,1,1,SYNPCC7002_A0124
SYNPCC7002_A0125,Synechococcus_chromo_NC_010475,-,126983,127825,166,842,19.16,1,1,SYNPCC7002_A0125
SYNPCC7002_A0126,Synechococcus_chromo_NC_010475,-,128441,129100,202,659,29.8,1,1,SYNPCC7002_A0126
SYNPCC7002_A0127,Synechococcus_chromo_NC_010475,-,129138,129524,56,386,14.1,1,1,SYNPCC7002_A0127
SYNPCC7002_A0128,Synechococcus_chromo_NC_010475,-,129535,129978,50,443,10.97,1,1,SYNPCC7002_A0128
SYNPCC7002_A0129,Synechococcus_chromo_NC_010475,+,130195,130581,3857,386,971.31,1,1,SYNPCC7002_A0129
SYNPCC7002_A0130,Synechococcus_chromo_NC_010475,-,130653,131291,89,638,13.56,1,1,SYNPCC7002_A0130
SYNPCC7002_A0131,Synechococcus_chromo_NC_010475,-,131288,131704,159,416,37.15,1,1,SYNPCC7002_A0131
SYNPCC7002_A0132,Synechococcus_chromo_NC_010475,-,131704,131988,449,284,153.68,1,1,SYNPCC7002_A0132
SYNPCC7002_A0133,Synechococcus_chromo_NC_010475,+,132167,133045,161,878,17.82,1,1,SYNPCC7002_A0133
SYNPCC7002_A0134,Synechococcus_chromo_NC_010475,-,133052,134653,143,1601,8.68,1,1,SYNPCC7002_A0134
SYNPCC7002_A0135,Synechococcus_chromo_NC_010475,+,134875,135063,1717,188,887.78,1,1,SYNPCC7002_A0135
SYNPCC7002_A0136,Synechococcus_chromo_NC_010475,+,135206,135682,469,476,95.78,1,1,SYNPCC7002_A0136
SYNPCC7002_A0137,Synechococcus_chromo_NC_010475,+,135782,135853,14631,71,20031.3,1,1,SYNPCC7002_A0137
SYNPCC7002_A0138,Synechococcus_chromo_NC_010475,+,136031,138442,1630,2411,65.72,1,1,SYNPCC7002_A0138
SYNPCC7002_A0139,Synechococcus_chromo_NC_010475,-,138439,139122,195,683,27.75,1,1,SYNPCC7002_A0139
SYNPCC7002_A0140,Synechococcus_chromo_NC_010475,-,139328,139741,12741,413,2998.8,1,1,SYNPCC7002_A0140
SYNPCC7002_A0141,Synechococcus_chromo_NC_010475,-,139947,142412,16825,2465,663.49,1,1,SYNPCC7002_A0141
SYNPCC7002_A0142,Synechococcus_chromo_NC_010475,-,142542,142913,158,371,41.4,1,1,SYNPCC7002_A0142
SYNPCC7002_A0143,Synechococcus_chromo_NC_010475,-,142940,143542,357,602,57.65,1,1,SYNPCC7002_A0143
SYNPCC7002_A0144,Synechococcus_chromo_NC_010475,+,143821,145422,456,1601,27.69,1,1,SYNPCC7002_A0144
SYNPCC7002_A0145,Synechococcus_chromo_NC_010475,+,145445,146026,151,581,25.26,1,1,SYNPCC7002_A0145
SYNPCC7002_A0146,Synechococcus_chromo_NC_010475,+,146077,147843,299,1766,16.46,1,1,SYNPCC7002_A0146
SYNPCC7002_A0147,Synechococcus_chromo_NC_010475,+,148056,149723,1973,1667,115.05,1,1,SYNPCC7002_A0147
SYNPCC7002_A0148,Synechococcus_chromo_NC_010475,-,149816,153046,2357,3230,70.93,1,1,SYNPCC7002_A0148
SYNPCC7002_A0149,Synechococcus_chromo_NC_010475,-,153399,154799,47,1400,3.26,1,1,SYNPCC7002_A0149
SYNPCC7002_A0150,Synechococcus_chromo_NC_010475,-,154890,156881,55,1991,2.69,1,1,SYNPCC7002_A0150
SYNPCC7002_A0151,Synechococcus_chromo_NC_010475,-,156915,158501,3386,1586,207.53,1,1,SYNPCC7002_A0151
SYNPCC7002_A0152,Synechococcus_chromo_NC_010475,+,158726,159169,32,443,7.02,1,1,SYNPCC7002_A0152
SYNPCC7002_A0153,Synechococcus_chromo_NC_010475,+,159222,159494,804,272,287.33,1,1,SYNPCC7002_A0153
SYNPCC7002_A0154,Synechococcus_chromo_NC_010475,+,159599,160267,571,668,83.09,1,1,SYNPCC7002_A0154
SYNPCC7002_A0155,Synechococcus_chromo_NC_010475,+,160274,160702,239,428,54.28,1,1,SYNPCC7002_A0155
SYNPCC7002_A0156,Synechococcus_chromo_NC_010475,+,160764,161612,268,848,30.72,1,1,SYNPCC7002_A0156
SYNPCC7002_A0157,Synechococcus_chromo_NC_010475,-,161801,162883,5092,1082,457.46,1,1,SYNPCC7002_A0157
SYNPCC7002_A0158,Synechococcus_chromo_NC_010475,-,163051,165204,246,2153,11.11,1,1,SYNPCC7002_A0158
SYNPCC7002_A0159,Synechococcus_chromo_NC_010475,-,165337,166389,305,1052,28.18,1,1,SYNPCC7002_A0159
SYNPCC7002_A0160,Synechococcus_chromo_NC_010475,+,166576,167043,589,467,122.6,1,1,SYNPCC7002_A0160
SYNPCC7002_A0161,Synechococcus_chromo_NC_010475,+,167146,167700,141,554,24.74,1,1,SYNPCC7002_A0161
SYNPCC7002_A0162,Synechococcus_chromo_NC_010475,-,167725,168822,1407,1097,124.68,1,1,SYNPCC7002_A0162
SYNPCC7002_A0163,Synechococcus_chromo_NC_010475,-,169007,169735,2352,728,314.05,1,1,SYNPCC7002_A0163
SYNPCC7002_A0164,Synechococcus_chromo_NC_010475,-,169701,170243,2382,542,427.2,1,1,SYNPCC7002_A0164
SYNPCC7002_A0165,Synechococcus_chromo_NC_010475,+,170514,171947,1047,1433,71.02,1,1,SYNPCC7002_A0165
SYNPCC7002_A0166,Synechococcus_chromo_NC_010475,-,172027,173013,390,986,38.45,1,1,SYNPCC7002_A0166
SYNPCC7002_A0167,Synechococcus_chromo_NC_010475,+,173166,173519,13341,353,3673.73,1,1,SYNPCC7002_A0167
SYNPCC7002_A0168,Synechococcus_chromo_NC_010475,-,173717,175018,838,1301,62.61,1,1,SYNPCC7002_A0168
SYNPCC7002_A0169,Synechococcus_chromo_NC_010475,+,175339,176679,274,1340,19.88,1,1,SYNPCC7002_A0169
SYNPCC7002_A0170,Synechococcus_chromo_NC_010475,-,176689,178056,266,1367,18.92,1,1,SYNPCC7002_A0170
SYNPCC7002_A0171,Synechococcus_chromo_NC_010475,+,178297,179232,525,935,54.58,1,1,SYNPCC7002_A0171
SYNPCC7002_A0172,Synechococcus_chromo_NC_010475,+,179360,181210,381,1850,20.02,1,1,SYNPCC7002_A0172
SYNPCC7002_A0173,Synechococcus_chromo_NC_010475,+,181266,182762,171,1496,11.11,1,1,SYNPCC7002_A0173
SYNPCC7002_A0174,Synechococcus_chromo_NC_010475,+,182822,184105,268,1283,20.3,1,1,SYNPCC7002_A0174
SYNPCC7002_A0175,Synechococcus_chromo_NC_010475,+,184149,184550,276,401,66.9,1,1,SYNPCC7002_A0175
SYNPCC7002_A0176,Synechococcus_chromo_NC_010475,-,184632,185429,459,797,55.98,1,1,SYNPCC7002_A0176
SYNPCC7002_A0177,Synechococcus_chromo_NC_010475,-,185482,186630,1752,1148,148.35,1,1,SYNPCC7002_A0177
SYNPCC7002_A0178,Synechococcus_chromo_NC_010475,-,186735,189380,714,2645,26.24,1,1,SYNPCC7002_A0178
SYNPCC7002_A0179,Synechococcus_chromo_NC_010475,-,189484,189744,73,260,27.29,1,1,SYNPCC7002_A0179
SYNPCC7002_A0180,Synechococcus_chromo_NC_010475,-,190266,190802,619,536,112.26,1,1,SYNPCC7002_A0180
SYNPCC7002_A0181,Synechococcus_chromo_NC_010475,+,190898,192481,458,1583,28.12,1,1,SYNPCC7002_A0181
SYNPCC7002_A0182,Synechococcus_chromo_NC_010475,-,192526,192598,1727,72,2331.6,1,1,SYNPCC7002_A0182
SYNPCC7002_A0183,Synechococcus_chromo_NC_010475,-,192659,193855,292,1196,23.73,1,1,SYNPCC7002_A0183
SYNPCC7002_A0184,Synechococcus_chromo_NC_010475,-,194043,194387,2428,344,686.09,1,1,SYNPCC7002_A0184
SYNPCC7002_A0185,Synechococcus_chromo_NC_010475,-,194659,194922,61,263,22.55,1,1,SYNPCC7002_A0185
SYNPCC7002_A0186,Synechococcus_chromo_NC_010475,-,195013,195150,605,137,429.27,1,1,SYNPCC7002_A0186
SYNPCC7002_A0187,Synechococcus_chromo_NC_010475,-,195386,196330,2644,944,272.26,1,1,SYNPCC7002_A0187
SYNPCC7002_A0188,Synechococcus_chromo_NC_010475,+,196729,197808,658,1079,59.28,1,1,SYNPCC7002_A0188
SYNPCC7002_A0189,Synechococcus_chromo_NC_010475,+,197858,199324,431,1466,28.58,1,1,SYNPCC7002_A0189
SYNPCC7002_A0190,Synechococcus_chromo_NC_010475,+,199400,200866,446,1466,29.57,1,1,SYNPCC7002_A0190
SYNPCC7002_A0191,Synechococcus_chromo_NC_010475,-,200876,202201,4526,1325,332.04,1,1,SYNPCC7002_A0191
SYNPCC7002_A0192,Synechococcus_chromo_NC_010475,-,202330,202908,1164,578,195.76,1,1,SYNPCC7002_A0192
SYNPCC7002_A0193,Synechococcus_chromo_NC_010475,-,203001,204710,1505,1709,85.6,1,1,SYNPCC7002_A0193
SYNPCC7002_A0194,Synechococcus_chromo_NC_010475,+,204923,205969,647,1046,60.13,1,1,SYNPCC7002_A0194
SYNPCC7002_A0195,Synechococcus_chromo_NC_010475,+,206263,206754,2084,491,412.58,1,1,SYNPCC7002_A0195
SYNPCC7002_A0196,Synechococcus_chromo_NC_010475,+,206812,208416,2474,1604,149.93,1,1,SYNPCC7002_A0196
SYNPCC7002_A0197,Synechococcus_chromo_NC_010475,+,208477,209193,944,716,128.16,1,1,SYNPCC7002_A0197
SYNPCC7002_A0198,Synechococcus_chromo_NC_010475,+,209193,209759,1147,566,196.99,1,1,SYNPCC7002_A0198
SYNPCC7002_A0199,Synechococcus_chromo_NC_010475,+,209783,210409,1256,626,195.03,1,1,SYNPCC7002_A0199
SYNPCC7002_A0200,Synechococcus_chromo_NC_010475,+,210491,211915,2102,1424,143.49,1,1,SYNPCC7002_A0200
SYNPCC7002_A0201,Synechococcus_chromo_NC_010475,+,211915,212346,644,431,145.25,1,1,SYNPCC7002_A0201
SYNPCC7002_A0202,Synechococcus_chromo_NC_010475,+,212334,212675,198,341,56.44,1,1,SYNPCC7002_A0202
SYNPCC7002_A0203,Synechococcus_chromo_NC_010475,+,212679,213500,719,821,85.13,1,1,SYNPCC7002_A0203
SYNPCC7002_A0204,Synechococcus_chromo_NC_010475,+,213526,215802,791,2276,33.78,1,1,SYNPCC7002_A0204
SYNPCC7002_A0205,Synechococcus_chromo_NC_010475,+,215936,216175,151,239,61.41,1,1,SYNPCC7002_A0205
SYNPCC7002_A0206,Synechococcus_chromo_NC_010475,+,216179,217264,485,1085,43.45,1,1,SYNPCC7002_A0206
SYNPCC7002_A0207,Synechococcus_chromo_NC_010475,-,217301,217693,156,392,38.68,1,1,SYNPCC7002_A0207
SYNPCC7002_A0208,Synechococcus_chromo_NC_010475,-,217709,218056,199,347,55.75,1,1,SYNPCC7002_A0208
SYNPCC7002_A0209,Synechococcus_chromo_NC_010475,+,218123,218578,43,455,9.19,1,1,SYNPCC7002_A0209
SYNPCC7002_A0210,Synechococcus_chromo_NC_010475,+,218881,219849,16421,968,1648.99,1,1,SYNPCC7002_A0210
SYNPCC7002_A0211,Synechococcus_chromo_NC_010475,-,220212,220688,425,476,86.79,1,1,SYNPCC7002_A0211
SYNPCC7002_A0212,Synechococcus_chromo_NC_010475,+,220861,221964,2861,1103,252.14,1,1,SYNPCC7002_A0212
SYNPCC7002_A0213,Synechococcus_chromo_NC_010475,+,222176,223498,2685,1322,197.43,1,1,SYNPCC7002_A0213
SYNPCC7002_A0214,Synechococcus_chromo_NC_010475,+,223707,226757,1278,3050,40.73,1,1,SYNPCC7002_A0214
SYNPCC7002_A0215,Synechococcus_chromo_NC_010475,-,226834,227493,575,659,84.82,1,1,SYNPCC7002_A0215
SYNPCC7002_A0216,Synechococcus_chromo_NC_010475,+,227648,228634,471,986,46.43,1,1,SYNPCC7002_A0216
SYNPCC7002_A0217,Synechococcus_chromo_NC_010475,+,228807,229748,1723,941,177.99,1,1,SYNPCC7002_A0217
