#Gene-ID,Chr,Strand,Start,End,Count,Length,RPKM,#-exons,#-expr-exons(>10 reads),Transcripts
Sputw3181_0059,Shewanella_W3_18_1_NC_008750_1,-,74334,76175,14,1841,32.67,1,1,Sputw3181_0059
Sputw3181_0060,Shewanella_W3_18_1_NC_008750_1,+,76556,77047,14,491,122.48,1,1,coaD
Sputw3181_0061,Shewanella_W3_18_1_NC_008750_1,+,77138,78613,22,1475,64.07,1,1,Sputw3181_0061
Sputw3181_0062,Shewanella_W3_18_1_NC_008750_1,-,78679,79686,1,1007,4.27,1,0,Sputw3181_0062
Sputw3181_0063,Shewanella_W3_18_1_NC_008750_1,-,79710,80873,5,1163,18.47,1,0,Sputw3181_0063
Sputw3181_0064,Shewanella_W3_18_1_NC_008750_1,+,81108,81839,10,731,58.76,1,0,Sputw3181_0064
Sputw3181_0065,Shewanella_W3_18_1_NC_008750_1,+,81841,82506,9,665,58.13,1,0,Sputw3181_0065
Sputw3181_0066,Shewanella_W3_18_1_NC_008750_1,+,82516,84240,15,1724,37.37,1,1,Sputw3181_0066
Sputw3181_0067,Shewanella_W3_18_1_NC_008750_1,-,84303,85118,8,815,42.16,1,0,Sputw3181_0067
Sputw3181_0068,Shewanella_W3_18_1_NC_008750_1,-,85154,85609,3,455,28.32,1,0,Sputw3181_0068
Sputw3181_0069,Shewanella_W3_18_1_NC_008750_1,-,85700,86683,5,983,21.85,1,0,Sputw3181_0069
Sputw3181_0070,Shewanella_W3_18_1_NC_008750_1,-,86700,88511,23,1811,54.55,1,1,Sputw3181_0070
Sputw3181_0071,Shewanella_W3_18_1_NC_008750_1,-,88548,89138,14,590,101.93,1,1,Sputw3181_0071
Sputw3181_0072,Shewanella_W3_18_1_NC_008750_1,-,89122,89832,17,710,102.85,1,1,Sputw3181_0072
Sputw3181_0073,Shewanella_W3_18_1_NC_008750_1,-,89836,90543,8,707,48.61,1,0,Sputw3181_0073
Sputw3181_0074,Shewanella_W3_18_1_NC_008750_1,-,90540,91364,29,824,151.18,1,1,Sputw3181_0074
Sputw3181_0075,Shewanella_W3_18_1_NC_008750_1,+,91602,93032,5,1430,15.02,1,0,Sputw3181_0075
Sputw3181_0076,Shewanella_W3_18_1_NC_008750_1,+,93034,95157,19,2123,38.44,1,1,Sputw3181_0076
Sputw3181_0077,Shewanella_W3_18_1_NC_008750_1,-,95384,95842,3,458,28.14,1,0,Sputw3181_0077
Sputw3181_0078,Shewanella_W3_18_1_NC_008750_1,-,95942,96601,2,659,13.04,1,0,Sputw3181_0078
Sputw3181_0079,Shewanella_W3_18_1_NC_008750_1,+,96843,97577,8,734,46.82,1,0,Sputw3181_0079
Sputw3181_0080,Shewanella_W3_18_1_NC_008750_1,-,97611,98969,7,1358,22.14,1,0,Sputw3181_0080
Sputw3181_0081,Shewanella_W3_18_1_NC_008750_1,+,99594,100940,5,1346,15.96,1,0,Sputw3181_0081
Sputw3181_0082,Shewanella_W3_18_1_NC_008750_1,+,101205,102395,9,1190,32.49,1,0,Sputw3181_0082
Sputw3181_0083,Shewanella_W3_18_1_NC_008750_1,+,102500,103123,3,623,20.68,1,0,Sputw3181_0083
Sputw3181_0084,Shewanella_W3_18_1_NC_008750_1,+,103372,103518,2,146,58.84,1,0,Sputw3181_0084
Sputw3181_0085,Shewanella_W3_18_1_NC_008750_1,-,103539,104489,2,950,9.04,1,0,Sputw3181_0085
Sputw3181_0086,Shewanella_W3_18_1_NC_008750_1,-,104777,105340,262,563,1998.96,1,1,Sputw3181_0086
Sputw3181_0087,Shewanella_W3_18_1_NC_008750_1,+,105594,107123,16,1529,44.95,1,1,Sputw3181_0087
Sputw3181_0088,Shewanella_W3_18_1_NC_008750_1,+,107492,108394,1,902,4.76,1,0,Sputw3181_0088
Sputw3181_0089,Shewanella_W3_18_1_NC_008750_1,+,108404,109801,0,1397,0,1,0,Sputw3181_0089
Sputw3181_0090,Shewanella_W3_18_1_NC_008750_1,+,110012,112213,23,2201,44.89,1,1,Sputw3181_0090
Sputw3181_0091,Shewanella_W3_18_1_NC_008750_1,-,112352,113299,10,947,45.36,1,0,Sputw3181_0091
Sputw3181_0092,Shewanella_W3_18_1_NC_008750_1,-,113313,113654,0,341,0,1,0,Sputw3181_0092
Sputw3181_0093,Shewanella_W3_18_1_NC_008750_1,-,113654,114274,1,620,6.93,1,0,Sputw3181_0093
Sputw3181_0094,Shewanella_W3_18_1_NC_008750_1,-,114276,116255,0,1979,0,1,0,Sputw3181_0094
Sputw3181_0095,Shewanella_W3_18_1_NC_008750_1,-,116258,117334,0,1076,0,1,0,Sputw3181_0095
Sputw3181_0096,Shewanella_W3_18_1_NC_008750_1,-,117524,117913,3,389,33.13,1,0,Sputw3181_0096
Sputw3181_0097,Shewanella_W3_18_1_NC_008750_1,+,118314,121964,15,3650,17.65,1,1,Sputw3181_0097
Sputw3181_0098,Shewanella_W3_18_1_NC_008750_1,+,122043,122519,4,476,36.1,1,0,Sputw3181_0098
Sputw3181_0099,Shewanella_W3_18_1_NC_008750_1,-,122585,124057,7,1472,20.43,1,0,Sputw3181_0099
Sputw3181_0100,Shewanella_W3_18_1_NC_008750_1,-,124197,125561,6,1364,18.9,1,0,Sputw3181_0100
Sputw3181_0101,Shewanella_W3_18_1_NC_008750_1,-,125554,126249,3,695,18.54,1,0,Sputw3181_0101
Sputw3181_0102,Shewanella_W3_18_1_NC_008750_1,-,126252,126554,5,302,71.12,1,0,Sputw3181_0102
Sputw3181_0103,Shewanella_W3_18_1_NC_008750_1,+,126959,127903,2,944,9.1,1,0,Sputw3181_0103
Sputw3181_0104,Shewanella_W3_18_1_NC_008750_1,+,127985,128458,33,473,299.68,1,1,Sputw3181_0104
Sputw3181_0105,Shewanella_W3_18_1_NC_008750_1,-,128539,130521,5,1982,10.84,1,0,Sputw3181_0105
Sputw3181_0106,Shewanella_W3_18_1_NC_008750_1,-,130650,131966,6,1316,19.58,1,0,envZ
Sputw3181_0107,Shewanella_W3_18_1_NC_008750_1,-,132009,132734,6,725,35.55,1,0,ompR
Sputw3181_0108,Shewanella_W3_18_1_NC_008750_1,+,133111,133614,2,503,17.08,1,0,Sputw3181_0108
Sputw3181_0109,Shewanella_W3_18_1_NC_008750_1,+,133702,136143,41,2441,72.15,1,1,Sputw3181_0109
Sputw3181_0110,Shewanella_W3_18_1_NC_008750_1,+,136360,138324,19,1964,41.56,1,1,Sputw3181_0110
Sputw3181_0111,Shewanella_W3_18_1_NC_008750_1,-,138388,138945,15,557,115.68,1,1,Sputw3181_0111
Sputw3181_0112,Shewanella_W3_18_1_NC_008750_1,-,139007,139729,2,722,11.9,1,0,Sputw3181_0112
Sputw3181_0113,Shewanella_W3_18_1_NC_008750_1,+,139833,140621,0,788,0,1,0,Sputw3181_0113
Sputw3181_0114,Shewanella_W3_18_1_NC_008750_1,+,140789,141535,1,746,5.76,1,0,Sputw3181_0114
Sputw3181_0115,Shewanella_W3_18_1_NC_008750_1,+,141538,142215,1,677,6.34,1,0,Sputw3181_0115
Sputw3181_0116,Shewanella_W3_18_1_NC_008750_1,+,142202,143443,1,1241,3.46,1,0,Sputw3181_0116
Sputw3181_0117,Shewanella_W3_18_1_NC_008750_1,+,143623,144387,1,764,5.62,1,0,Sputw3181_0117
Sputw3181_0118,Shewanella_W3_18_1_NC_008750_1,+,144480,146228,6,1748,14.74,1,0,Sputw3181_0118
Sputw3181_0119,Shewanella_W3_18_1_NC_008750_1,+,146468,147046,64,578,475.62,1,1,Sputw3181_0119
Sputw3181_0120,Shewanella_W3_18_1_NC_008750_1,-,147258,147464,1,206,20.85,1,0,Sputw3181_0120
Sputw3181_0121,Shewanella_W3_18_1_NC_008750_1,-,147821,148765,2,944,9.1,1,0,Sputw3181_0121
Sputw3181_0122,Shewanella_W3_18_1_NC_008750_1,-,148917,149477,0,560,0,1,0,Sputw3181_0122
Sputw3181_0123,Shewanella_W3_18_1_NC_008750_1,-,150192,151481,0,1289,0,1,0,Sputw3181_0123
Sputw3181_0124,Shewanella_W3_18_1_NC_008750_1,+,151585,152631,7,1046,28.75,1,0,Sputw3181_0124
Sputw3181_0125,Shewanella_W3_18_1_NC_008750_1,-,152632,153264,0,632,0,1,0,Sputw3181_0125
Sputw3181_0126,Shewanella_W3_18_1_NC_008750_1,-,153269,154174,3,905,14.24,1,0,Sputw3181_0126
Sputw3181_0127,Shewanella_W3_18_1_NC_008750_1,-,154189,155166,8,977,35.17,1,0,Sputw3181_0127
Sputw3181_0128,Shewanella_W3_18_1_NC_008750_1,-,155166,155726,1,560,7.67,1,0,Sputw3181_0128
Sputw3181_0129,Shewanella_W3_18_1_NC_008750_1,-,155789,156598,0,809,0,1,0,Sputw3181_0129
Sputw3181_0130,Shewanella_W3_18_1_NC_008750_1,-,156769,157644,14,875,68.73,1,1,Sputw3181_0130
Sputw3181_0131,Shewanella_W3_18_1_NC_008750_1,-,157641,158207,4,566,30.36,1,0,Sputw3181_0131
Sputw3181_0132,Shewanella_W3_18_1_NC_008750_1,-,158209,159801,13,1592,35.08,1,1,Sputw3181_0132
Sputw3181_0133,Shewanella_W3_18_1_NC_008750_1,-,159811,161349,25,1538,69.82,1,1,Sputw3181_0133
Sputw3181_0134,Shewanella_W3_18_1_NC_008750_1,-,161745,162257,21,512,176.18,1,1,Sputw3181_0134
Sputw3181_0135,Shewanella_W3_18_1_NC_008750_1,-,162254,162874,36,620,249.41,1,1,Sputw3181_0135
Sputw3181_0136,Shewanella_W3_18_1_NC_008750_1,+,163225,165648,85,2423,150.69,1,1,Sputw3181_0136
Sputw3181_0137,Shewanella_W3_18_1_NC_008750_1,+,165648,166904,25,1256,85.5,1,1,Sputw3181_0137
Sputw3181_0138,Shewanella_W3_18_1_NC_008750_1,-,166995,168152,7,1157,25.99,1,0,Sputw3181_0138
Sputw3181_0139,Shewanella_W3_18_1_NC_008750_1,+,168410,169435,18,1025,75.43,1,1,murB
Sputw3181_0140,Shewanella_W3_18_1_NC_008750_1,+,169428,170387,20,959,89.58,1,1,Sputw3181_0140
Sputw3181_0141,Shewanella_W3_18_1_NC_008750_1,-,170398,171348,11,950,49.74,1,1,Sputw3181_0141
Sputw3181_R0004,Shewanella_W3_18_1_NC_008750_1,+,171582,171657,0,75,0,1,0,Sputw3181_R0004
id4,Shewanella_W3_18_1_NC_008750_1,+,171582,171657,0,75,0,1,0,rna3
Sputw3181_R0005,Shewanella_W3_18_1_NC_008750_1,+,171665,171749,0,84,0,1,0,Sputw3181_R0005
id5,Shewanella_W3_18_1_NC_008750_1,+,171665,171749,0,84,0,1,0,rna4
Sputw3181_R0006,Shewanella_W3_18_1_NC_008750_1,+,171786,171859,1981,73,116566.31,1,1,Sputw3181_R0006
id6,Shewanella_W3_18_1_NC_008750_1,+,171786,171859,1981,73,116566.31,1,0,rna5
Sputw3181_R0007,Shewanella_W3_18_1_NC_008750_1,+,171869,171944,33,75,1890.01,1,1,Sputw3181_R0007
id7,Shewanella_W3_18_1_NC_008750_1,+,171869,171944,33,75,1890.01,1,0,rna6
Sputw3181_0142,Shewanella_W3_18_1_NC_008750_1,+,172061,173245,24,1184,87.07,1,1,tuf
Sputw3181_0143,Shewanella_W3_18_1_NC_008750_1,+,173521,173892,130,371,1505.15,1,1,secE
Sputw3181_0144,Shewanella_W3_18_1_NC_008750_1,+,173902,174453,133,551,1036.84,1,1,Sputw3181_0144
Sputw3181_0145,Shewanella_W3_18_1_NC_008750_1,+,174581,175009,313,428,3141.32,1,1,rplK
Sputw3181_0146,Shewanella_W3_18_1_NC_008750_1,+,175014,175715,378,701,2316.25,1,1,rplA
Sputw3181_0147,Shewanella_W3_18_1_NC_008750_1,+,175982,176482,454,500,3900.29,1,1,rplJ
Sputw3181_0148,Shewanella_W3_18_1_NC_008750_1,+,176537,176905,341,368,3980.32,1,1,rplL
Sputw3181_0149,Shewanella_W3_18_1_NC_008750_1,+,177146,181177,657,4031,700.11,1,1,rpoB
Sputw3181_0150,Shewanella_W3_18_1_NC_008750_1,+,181261,185478,720,4217,733.4,1,1,Sputw3181_0150
Sputw3181_0151,Shewanella_W3_18_1_NC_008750_1,+,185658,186032,300,374,3445.57,1,1,rpsL
Sputw3181_0152,Shewanella_W3_18_1_NC_008750_1,+,186113,186583,249,470,2275.69,1,1,Sputw3181_0152
Sputw3181_0153,Shewanella_W3_18_1_NC_008750_1,+,186662,188758,859,2096,1760.41,1,1,fusA
Sputw3181_0154,Shewanella_W3_18_1_NC_008750_1,+,188831,190015,19,1184,68.93,1,1,tuf
Sputw3181_0155,Shewanella_W3_18_1_NC_008750_1,+,190350,190661,658,311,9088.18,1,1,rpsJ
Sputw3181_0156,Shewanella_W3_18_1_NC_008750_1,+,190689,191327,789,638,5312.12,1,1,rplC
Sputw3181_0157,Shewanella_W3_18_1_NC_008750_1,+,191345,191950,539,605,3826.88,1,1,rplD
Sputw3181_0158,Shewanella_W3_18_1_NC_008750_1,+,191947,192252,196,305,2760.37,1,1,rplW
Sputw3181_0159,Shewanella_W3_18_1_NC_008750_1,+,192269,193093,474,824,2470.94,1,1,rplB
Sputw3181_0160,Shewanella_W3_18_1_NC_008750_1,+,193108,193386,132,278,2039.58,1,1,rpsS
Sputw3181_0161,Shewanella_W3_18_1_NC_008750_1,+,193402,193734,175,332,2264.18,1,1,rplV
Sputw3181_0162,Shewanella_W3_18_1_NC_008750_1,+,193744,194436,343,692,2129.12,1,1,rpsC
Sputw3181_0163,Shewanella_W3_18_1_NC_008750_1,+,194448,194858,213,410,2231.55,1,1,rplP
Sputw3181_0164,Shewanella_W3_18_1_NC_008750_1,+,194858,195049,105,191,2361.39,1,1,Sputw3181_0164
Sputw3181_0165,Shewanella_W3_18_1_NC_008750_1,+,195049,195297,206,248,3568.02,1,1,rpsQ
Sputw3181_0166,Shewanella_W3_18_1_NC_008750_1,+,195476,195844,602,368,7026.84,1,1,rplN
Sputw3181_0167,Shewanella_W3_18_1_NC_008750_1,+,195856,196170,354,314,4842.67,1,1,rplX
Sputw3181_0168,Shewanella_W3_18_1_NC_008750_1,+,196183,196722,440,539,3506.51,1,1,rplE
Sputw3181_0169,Shewanella_W3_18_1_NC_008750_1,+,196733,197038,231,305,3253.3,1,1,rpsN
Sputw3181_0170,Shewanella_W3_18_1_NC_008750_1,+,197063,197455,273,392,2991.49,1,1,rpsH
Sputw3181_0171,Shewanella_W3_18_1_NC_008750_1,+,197466,197999,342,533,2756.2,1,1,rplF
Sputw3181_0172,Shewanella_W3_18_1_NC_008750_1,+,198010,198360,180,350,2209.1,1,1,rplR
Sputw3181_0173,Shewanella_W3_18_1_NC_008750_1,+,198373,198876,259,503,2211.79,1,1,rpsE
Sputw3181_0174,Shewanella_W3_18_1_NC_008750_1,+,198883,199065,73,182,1722.91,1,1,rpmD
Sputw3181_0175,Shewanella_W3_18_1_NC_008750_1,+,199069,199503,195,434,1930,1,1,rplO
Sputw3181_0176,Shewanella_W3_18_1_NC_008750_1,+,199511,200851,1082,1340,3468.44,1,1,secY
Sputw3181_0177,Shewanella_W3_18_1_NC_008750_1,+,200873,200986,27,113,1026.35,1,1,rpmJ
Sputw3181_0178,Shewanella_W3_18_1_NC_008750_1,+,201103,201459,551,356,6648.34,1,1,rpsM
Sputw3181_0179,Shewanella_W3_18_1_NC_008750_1,+,201475,201867,369,392,4043.45,1,1,Sputw3181_0179
Sputw3181_0180,Shewanella_W3_18_1_NC_008750_1,+,201900,202520,508,620,3519.52,1,1,rpsD
Sputw3181_0181,Shewanella_W3_18_1_NC_008750_1,+,202545,203534,880,989,3822.06,1,1,Sputw3181_0181
Sputw3181_0182,Shewanella_W3_18_1_NC_008750_1,+,203575,203970,224,395,2435.92,1,1,rplQ
Sputw3181_0183,Shewanella_W3_18_1_NC_008750_1,-,204039,204386,3,347,37.14,1,0,Sputw3181_0183
Sputw3181_0184,Shewanella_W3_18_1_NC_008750_1,-,204640,205128,50,488,440.11,1,1,Sputw3181_0184
Sputw3181_0185,Shewanella_W3_18_1_NC_008750_1,-,205125,205325,15,200,322.16,1,1,Sputw3181_0185
Sputw3181_0186,Shewanella_W3_18_1_NC_008750_1,-,205325,206071,21,746,120.92,1,1,Sputw3181_0186
Sputw3181_0187,Shewanella_W3_18_1_NC_008750_1,-,206073,206759,10,686,62.62,1,0,Sputw3181_0187
Sputw3181_0188,Shewanella_W3_18_1_NC_008750_1,-,206771,207421,14,650,92.52,1,1,Sputw3181_0188
Sputw3181_0189,Shewanella_W3_18_1_NC_008750_1,+,207742,208041,142,299,2039.99,1,1,Sputw3181_0189
Sputw3181_0190,Shewanella_W3_18_1_NC_008750_1,-,208103,209350,21,1247,72.34,1,1,Sputw3181_0190
Sputw3181_0191,Shewanella_W3_18_1_NC_008750_1,+,209747,211726,64,1979,138.91,1,1,Sputw3181_0191
Sputw3181_0192,Shewanella_W3_18_1_NC_008750_1,+,211738,212292,10,554,77.54,1,0,Sputw3181_0192
Sputw3181_0193,Shewanella_W3_18_1_NC_008750_1,+,212289,212768,13,479,116.58,1,1,Sputw3181_0193
Sputw3181_0194,Shewanella_W3_18_1_NC_008750_1,+,212765,213352,27,587,197.58,1,1,Sputw3181_0194
Sputw3181_R0008,Shewanella_W3_18_1_NC_008750_1,+,213887,215421,0,1534,0,1,0,Sputw3181_R0008
id8,Shewanella_W3_18_1_NC_008750_1,+,213887,215421,0,1534,0,1,0,rna7
Sputw3181_R0009,Shewanella_W3_18_1_NC_008750_1,+,215901,218793,0,2892,0,1,0,Sputw3181_R0009
id9,Shewanella_W3_18_1_NC_008750_1,+,215901,218793,0,2892,0,1,0,rna8
Sputw3181_R0010,Shewanella_W3_18_1_NC_008750_1,+,218976,219091,0,115,0,1,0,Sputw3181_R0010
id10,Shewanella_W3_18_1_NC_008750_1,+,218976,219091,0,115,0,1,0,rna9
Sputw3181_R0011,Shewanella_W3_18_1_NC_008750_1,+,219128,219204,0,76,0,1,0,Sputw3181_R0011
id11,Shewanella_W3_18_1_NC_008750_1,+,219128,219204,0,76,0,1,0,rna10
Sputw3181_0195,Shewanella_W3_18_1_NC_008750_1,+,219543,220055,9,512,75.51,1,0,Sputw3181_0195
Sputw3181_0196,Shewanella_W3_18_1_NC_008750_1,+,220466,220675,5,209,102.76,1,0,Sputw3181_0196
Sputw3181_0197,Shewanella_W3_18_1_NC_008750_1,+,221141,222544,1,1403,3.06,1,0,Sputw3181_0197
Sputw3181_0198,Shewanella_W3_18_1_NC_008750_1,+,222612,224120,6,1508,17.09,1,0,Sputw3181_0198
Sputw3181_0199,Shewanella_W3_18_1_NC_008750_1,-,224204,224881,4,677,25.38,1,0,Sputw3181_0199
Sputw3181_0200,Shewanella_W3_18_1_NC_008750_1,-,224871,226538,6,1667,15.46,1,0,Sputw3181_0200
Sputw3181_0201,Shewanella_W3_18_1_NC_008750_1,-,226722,227087,1,365,11.77,1,0,Sputw3181_0201
Sputw3181_0202,Shewanella_W3_18_1_NC_008750_1,-,227100,227483,0,383,0,1,0,Sputw3181_0202
Sputw3181_0203,Shewanella_W3_18_1_NC_008750_1,-,227485,228225,1,740,5.8,1,0,Sputw3181_0203
Sputw3181_0204,Shewanella_W3_18_1_NC_008750_1,-,228225,230000,1,1775,2.42,1,0,Sputw3181_0204
Sputw3181_0205,Shewanella_W3_18_1_NC_008750_1,-,230316,230792,1,476,9.02,1,0,Sputw3181_0205
Sputw3181_0206,Shewanella_W3_18_1_NC_008750_1,-,230895,232211,1,1316,3.26,1,0,Sputw3181_0206
Sputw3181_0207,Shewanella_W3_18_1_NC_008750_1,-,232216,232875,2,659,13.04,1,0,Sputw3181_0207
Sputw3181_0208,Shewanella_W3_18_1_NC_008750_1,-,232875,233141,1,266,16.15,1,0,Sputw3181_0208
Sputw3181_0209,Shewanella_W3_18_1_NC_008750_1,-,233134,233697,6,563,45.78,1,0,Sputw3181_0209
Sputw3181_0210,Shewanella_W3_18_1_NC_008750_1,-,233801,234247,1,446,9.63,1,0,Sputw3181_0210
Sputw3181_0211,Shewanella_W3_18_1_NC_008750_1,-,234301,234888,1,587,7.32,1,0,Sputw3181_0211
